15:49:58, Boot
15:49:58, Waiting 20 seconds
15:50:18, Going down
15:50:18, 0, 2, 1.010237420358379, 30.775239922383335
15:50:18, -7, 19, 1.009978385637818, 30.78179652746243
15:50:19, -3, 13, 1.0098447993073625, 30.786823249331064
15:50:19, -5, 10, 1.0095483522539819, 30.79032009487724
15:50:20, -3, 10, 1.0099165862700643, 30.789227331036237
15:50:20, -4, 10, 1.010161346672756, 30.794847255563365
15:50:21, -4, 17, 1.0096682712617309, 30.796595674604177
15:50:22, -4, 16, 1.0099278804692768, 30.797220109754708
15:50:22, -4, 16, 1.0098543210707749, 30.797313775017248
15:50:23, -3, 14, 1.009969655533786, 30.80209069993347
15:50:23, -3, 12, 1.0097320369305183, 30.80234047359787
15:50:24, -3, 13, 1.0094391252878834, 30.80084183133207
15:50:24, -5, 12, 1.0094931995126968, 30.804307440554112
15:50:25, -4, 13, 1.0097898415426552, 30.808522365856334
15:50:43, Boot
15:50:43, Waiting 20 seconds
15:51:03, Going down
15:51:03, 0, 1, 1.0127848866196967, 30.971713950733974
15:51:04, -2, -4, 1.0140776038018875, 30.958913673790956
15:51:04, -1, -4, 1.013624626916934, 30.91920128374113
15:51:05, -1, -2, 1.014293332895273, 30.86849861708455
15:51:05, 0, -1, 1.0145228539442057, 30.815078905783594
15:51:06, -2, -2, 1.0141081219214083, 30.761408565763706
15:51:06, -2, -2, 1.0138440045276542, 30.710797178035136
15:51:07, -1, -2, 1.013975601679038, 30.668240558127728
15:51:08, -1, -1, 1.0132569181427526, 30.621374571972993
15:51:08, 0, -1, 1.013702672533433, 30.582188983628146
15:51:09, 1, -1, 1.013434138603499, 30.538288090810966
15:51:09, 3, -1, 1.0129167588761758, 30.502879696944582
15:51:10, 6, -1, 1.012641668055244, 30.46850134799024
15:51:10, 8, -1, 1.0140135619045534, 30.437682310205272
15:51:11, 9, -1, 1.0159030309473105, 30.409579597004775
15:51:11, 9, 0, 1.0186317331856793, 30.384505532783805
15:51:12, 6, 0, 1.022926729759333, 30.356308695917104
15:51:13, 4, 0, 1.0283160397895623, 30.32923576212488
15:51:13, 2, 1, 1.0342288622170424, 30.2951991220325
15:51:14, 1, 2, 1.039563731897997, 30.254229790227836
15:51:14, 1, 2, 1.0446457332440984, 30.209918645635334
15:51:15, 1, 2, 1.049654807763505, 30.172289623687394
15:51:15, 3, 1, 1.0548451790001834, 30.132286855612037
15:51:16, 5, 2, 1.0593924676519684, 30.099434888770194
15:51:16, 6, 3, 1.065614655391916, 30.058400705915265
15:51:17, 6, 3, 1.0725989622339767, 30.024736061948207
15:51:18, 5, 4, 1.0813964613531795, 29.986168081052018
15:51:18, 3, 4, 1.0899997248662765, 29.949254828542472
15:51:19, 2, 3, 1.0991576011064075, 29.91724427615278
15:51:19, 2, 2, 1.1070971682410464, 29.88204793049954
15:51:20, 2, 2, 1.114115432076416, 29.84794428644469
15:51:20, 3, 2, 1.1217177617308165, 29.817088309442624
15:51:21, 3, 3, 1.1292564991924827, 29.787356370538472
15:51:21, 3, 3, 1.1354952699665888, 29.761496864666697
15:51:22, 4, 4, 1.1426026006495558, 29.73398188147097
15:51:23, 9, 7, 1.1460604001473935, 29.706123121238633
15:51:23, 16, 7, 1.147769960255273, 29.677452092571038
15:51:24, 18, 11, 1.152201401994051, 29.65240378182367
15:51:24, 14, 11, 1.1605729204128532, 29.629447871297597
15:51:25, 6, 7, 1.168599968689645, 29.605648516429937
15:51:25, 3, 5, 1.174765060627902, 29.58341064630018
15:51:26, -2, 1, 1.1801526525389234, 29.5579868331179
15:51:26, 0, 3, 1.1836605684807622, 29.53787252487382
15:51:27, 1, 5, 1.1836340551987394, 29.516539982221875
15:51:27, 1, 4, 1.1834431255742435, 29.497987118786988
15:51:28, 1, 3, 1.1827622849833954, 29.478091088840156
15:51:29, 0, 4, 1.1828922574598506, 29.460818615432217
15:51:29, -1, 5, 1.1838831398337009, 29.447731456062176
15:51:30, -1, 8, 1.1848485603022207, 29.42652327785254
15:51:30, 0, 9, 1.1846396165410984, 29.411249558296404
15:51:31, 2, 10, 1.1841210821676118, 29.394945020133164
15:51:31, 2, 5, 1.1838003808037734, 29.377047418546717
15:51:32, 2, 6, 1.1838561935514342, 29.36227323564177
15:51:32, 5, 5, 1.1821764223371185, 29.347436517091555
15:51:33, 8, 8, 1.1772402458332245, 29.331350316470488
15:51:34, 6, 6, 1.1763864138494353, 29.30842344276083
15:51:34, 5, -1, 1.1781394108740175, 29.29093144456332
15:51:35, 2, -7, 1.1796041677182125, 29.275594635335583
15:51:35, 0, -7, 1.1815515939543935, 29.265255524755922
15:51:36, 0, -8, 1.1820967211396645, 29.253104686369042
15:51:36, -1, -8, 1.1806135736735548, 29.24123493025414
15:51:37, 0, -7, 1.1795450767629607, 29.235862289985963
15:51:37, 1, -8, 1.1799441014724785, 29.222743015939923
15:51:38, 0, -8, 1.1799581031039355, 29.21505884587168
15:51:39, 0, -8, 1.1797305072658923, 29.20559417316632
15:51:39, 0, -8, 1.1797057393729535, 29.19606700038872
15:51:40, 0, -8, 1.1798039654350205, 29.18916368778795
15:51:40, 0, -8, 1.1803867833487172, 29.181823045672935
15:51:41, 0, -8, 1.1799958470658338, 29.172358279139154
15:51:41, 0, -8, 1.1803186332004783, 29.167547793497796
15:51:42, 0, -8, 1.1799989771525097, 29.163580699496524
15:51:42, 0, -8, 1.179991712545995, 29.152366605237475
15:51:43, 0, -8, 1.1801404889525469, 29.145838048407896
15:51:44, 1, -7, 1.1797034628068943, 29.139371953275404
