16:13:58, -17, 7, 1.0113300948361457, 28.958191270892858
16:13:59, -8, -9, 1.0092081610598278, 28.957316581783235
16:14:00, -16, 3, 1.0075040302363572, 28.962439757608227
16:14:00, -13, 28, 1.0081932887612788, 28.95925339307636
16:14:01, -11, 33, 1.0124484395127695, 28.961002770056947
16:14:01, -10, 25, 1.0130558632501123, 28.96187745820498
16:14:02, -9, 53, 1.01349550167257, 28.96122144211535
16:14:02, -12, 34, 1.0131908517098176, 28.962064891349872
16:14:03, -5, 0, 1.0109441096562712, 28.962439757608227
16:14:03, 5, -20, 1.011755990575975, 28.960909053456124
16:14:04, 15, -8, 1.0114201969238397, 28.965813552047475
16:14:05, 18, -6, 1.0131938745386977, 28.96562611911213
16:14:05, 20, -6, 1.013143407850339, 28.96534496968947
16:14:06, 20, -7, 1.0145208640504488, 28.960315514923423
16:14:06, 19, -7, 1.0171459050079539, 28.96621965670478
16:14:07, 17, -7, 1.0209865679885275, 28.965095059071754
16:14:07, 15, -7, 1.0255682056949333, 28.96709434349192
16:14:08, 14, -6, 1.0310567131835058, 28.968593806024728
16:14:08, 13, -7, 1.0365027428462925, 28.966375850790644
16:14:09, 14, -7, 1.0410373276314497, 28.971499012773858
16:14:10, 15, -7, 1.045508265114553, 28.97084299856666
16:14:10, 16, -6, 1.0510307687224485, 28.972186265615164
16:14:11, 17, -6, 1.0560468094766389, 28.97315466710701
16:14:11, 18, -6, 1.062414807220517, 28.973092189599846
16:14:12, 18, -6, 1.0689471660295413, 28.97124910261482
16:14:12, 17, -6, 1.076469080712968, 28.971655206613796
16:14:13, 16, -6, 1.0838892319320559, 28.972811040803208
16:14:13, 15, -5, 1.0917102922588424, 28.971967594271845
16:14:14, 14, -5, 1.099851277414995, 28.972935995826848
16:14:15, 14, -4, 1.1082340309650283, 28.974622888190208
16:14:15, 14, -4, 1.116020792427332, 28.974779081884627
16:14:16, 14, -4, 1.1241337897253536, 28.975622527708765
16:14:16, 15, -4, 1.1305015927437008, 28.97602863117805
16:14:17, 15, -4, 1.1385374244680102, 28.973310860869823
16:14:17, 16, -4, 1.1457825126622458, 28.9760911086305
16:14:18, 16, -4, 1.1536820387313287, 28.97596615372444
16:14:18, 15, -4, 1.1610244509274836, 28.975091469251637
16:14:19, 15, -4, 1.168991435921091, 28.975185185456066
16:14:20, 15, -4, 1.1768797932790704, 28.974747843146325
16:14:20, 14, -4, 1.18397421684736, 28.974404217005794
16:14:21, 12, -5, 1.1882695259535039, 28.976403495875275
16:14:21, 13, -4, 1.187937865295931, 28.974841559360357
16:14:22, 16, -4, 1.1876665252821172, 28.97799667037092
16:14:22, 18, -3, 1.186411131333537, 28.977434373576543
16:14:23, 18, -1, 1.1868107199150142, 28.97793419295398
16:14:23, 17, 1, 1.187409336636435, 28.97271732453242
16:14:24, 17, 3, 1.1876449881465416, 28.97512270798674
16:14:25, 18, 6, 1.187956273445738, 28.970405655690556
16:14:25, 20, 5, 1.1874417791937462, 28.9766221669293
16:14:26, 20, 6, 1.1865316452864154, 28.97084299856666
16:14:26, 20, 6, 1.1860972541340182, 28.973310860869823
16:14:27, 20, 6, 1.1862207012016128, 28.97452917197006
16:14:27, 19, 5, 1.1869993943737391, 28.96959344734074
16:14:28, 18, 6, 1.1873872226013718, 28.971530251542426
16:14:28, 19, 6, 1.1873481104141517, 28.970655565912455
16:14:29, 20, 6, 1.1870607799952109, 28.97118662507215
16:14:29, 20, 6, 1.1861768251514095, 28.971155386300378
16:14:30, 20, 6, 1.1865204061535328, 28.970780521016422
16:14:31, 19, 6, 1.1869824066020898, 28.96987459640717
16:14:31, 18, 6, 1.1877477688242337, 28.97093671488983
16:14:32, 19, 6, 1.1867685291274384, 28.969655924913095
16:14:32, 19, 6, 1.186211417703018, 28.96881247758807
16:14:33, 19, 6, 1.1866790039940267, 28.968031507653503
16:14:33, 19, 6, 1.187449810409922, 28.969624686127062
16:14:34, 19, 6, 1.1872352029141795, 28.971530251542426
16:14:34, 19, 6, 1.1871012131380156, 28.96821894045439
16:14:35, 19, 6, 1.1871906217336483, 28.970186984231113
