17:14:35; 0; 0; 1.0104904882591466; 28.905803238591034
17:14:36; 1; -1; 1.0100665975113963; 28.915674868383068
17:14:36; 0; -1; 1.0099971689222507; 28.918205249821185
17:14:37; -2; -2; 1.0100719035550387; 28.916112218397757
17:14:37; -3; -2; 1.0099290345642746; 28.918986231360904
17:14:38; -1; -1; 1.0098559178698712; 28.918892513585742
17:14:38; 0; -1; 1.0105949073919793; 28.924484336252643
17:14:39; -3; -1; 1.0097728225351479; 28.924671771487773
17:14:39; -2; -1; 1.0100485425894534; 28.924859206712426
17:14:40; 0; -1; 1.0105968918297576; 28.921797763397773
17:14:41; 1; -1; 1.0102859399592468; 28.92357839913515
17:14:41; 2; 0; 1.009817906951324; 28.92460929307723
17:14:42; 3; 0; 1.0097873899114855; 28.92020456219965
17:14:42; 4; 0; 1.0095817806755336; 28.924171944170812
17:14:43; 5; 1; 1.0096156518283084; 28.92404698732993
17:14:43; 6; 1; 1.0092823144238972; 28.925640186702367
17:14:44; 9; 2; 1.0097155068941932; 28.92604629622525
17:14:44; 10; 3; 1.008898584770556; 28.92685851512346
17:14:45; 10; 3; 1.009912919384138; 28.92554646911318
17:14:46; 10; 3; 1.011499758269545; 28.92657736245019
17:14:46; 10; 3; 1.014122557416829; 28.927514537936077
17:14:47; 8; 3; 1.0178447616604287; 28.926264970563352
17:14:47; 8; 3; 1.0223312369131665; 28.926920993492093
17:14:48; 7; 3; 1.0272714392128555; 28.930857128369244
17:14:48; 6; 4; 1.03179546166861; 28.93429343281765
17:14:49; 5; 4; 1.0375182282355662; 28.930169867056975
17:14:49; 5; 4; 1.0426054772230346; 28.93335625922642
17:14:50; 6; 4; 1.0481705994884047; 28.929076496497146
17:15:13; 3; 6; 1.0268400124732766; 28.919892169719095
17:15:13; -6; 11; 1.0332429680211574; 28.92520283793041
17:15:14; -16; 17; 1.0401492540745219; 28.927358342039952
17:15:14; -23; 19; 1.0440891005674617; 28.928889061508233
17:15:15; -25; 16; 1.0427374639625215; 28.929607562242165
17:15:15; -22; 11; 1.0377234652989171; 28.92638992732158
17:15:16; -15; 7; 1.030617974726873; 28.92738958121976
17:15:16; -9; 6; 1.023001582643548; 28.92635868813246
17:15:17; -3; 7; 1.0173766980911556; 28.927358342039952
17:15:18; -1; 9; 1.0129525887258142; 28.92610877460902
17:15:18; 0; 9; 1.0119260829671253; 28.928670387341263
17:15:19; -3; 10; 1.009866609320292; 28.927264624498786
17:15:19; -5; 10; 1.0105092145744377; 28.926171252991626
17:15:20; -6; 10; 1.0118922580829508; 28.92873286567614
17:15:20; -7; 10; 1.012878691153247; 28.927077189408593
17:15:21; -7; 9; 1.0129750162484132; 28.926233731373067
17:15:21; -5; 9; 1.0136900909540427; 28.92610877460902
17:15:22; -4; 9; 1.0137784994609724; 28.928389234819914
17:15:23; -1; 9; 1.0153496503833983; 28.927795690530765
17:15:23; 0; 9; 1.0168192343313083; 28.927514537936077
17:15:24; -1; 8; 1.0203102513339988; 28.92676479756832
17:15:24; -2; 7; 1.0247118684667988; 28.92801436475478
17:15:25; -3; 7; 1.0298058268587111; 28.929482605603845
17:15:25; -4; 7; 1.0354651720387562; 28.927483298757434
17:15:26; -5; 6; 1.0421413696806958; 28.928607909005223
17:15:26; -5; 5; 1.0486260844256439; 28.929888714661356
17:15:49; -5; 4; 1.0302639830663272; 28.918298967615556
17:15:50; -4; 4; 1.0248397651002894; 28.922297591068638
17:15:50; -2; 4; 1.018667498869433; 28.92517159873023
17:15:51; -3; 5; 1.013306853456364; 28.926671080010564
17:15:51; -7; 5; 1.0082340827746221; 28.92710842859102
17:15:52; -6; 6; 1.011083775581707; 28.925733904288936
17:15:52; -5; 7; 1.0101592204332839; 28.9274520595785
17:15:53; -2; 7; 1.0090912263321468; 28.92520283793041
17:15:54; -2; 6; 1.008774149235086; 28.92763949464774
17:15:54; -2; 6; 1.0093658579566809; 28.92685851512346
17:15:55; 1; 5; 1.0094871902369278; 28.930263584516943
17:15:55; 3; 5; 1.0090665051691214; 28.928170560620348
17:15:56; 4; 5; 1.0090313122611023; 28.930076149594388
17:15:56; 6; 4; 1.0105464308916086; 28.929138974824454
17:15:57; 6; 4; 1.0092920451741714; 28.92770197300182
17:15:57; 5; 6; 1.0079190697976168; 28.92676479756832
17:15:58; 4; 5; 1.0089757094152523; 28.929138974824454
17:15:59; 3; 6; 1.0088817185707084; 28.926827275938702
17:15:59; 3; 5; 1.009810704463804; 28.926733558382693
17:16:00; 3; 3; 1.0104366506043965; 28.92532779472822
17:16:00; 1; 3; 1.012460594700511; 28.929107735660946
17:16:01; 0; 4; 1.0141807041613788; 28.92498416352304
17:16:01; 1; 4; 1.0174640186523511; 28.931169519828256
17:16:02; 1; 4; 1.0213281728952905; 28.928264278136194
17:16:02; 1; 4; 1.0246859917802458; 28.932762715816498
17:16:03; 1; 3; 1.0283141183281104; 28.9292014531506
17:16:04; 1; 1; 1.0330584280201982; 28.931575628681458
17:16:04; 0; 1; 1.039977248624146; 28.931981737485476
17:16:05; -1; 1; 1.0471989661418348; 28.93410599812036
17:16:27; 1; 6; 1.0330835758186316; 28.91957977720944
17:16:28; 3; 6; 1.0260199206244458; 28.925265316329895
17:16:28; 5; 5; 1.0214091552514488; 28.9252340771303
17:16:29; 5; 4; 1.018305976264722; 28.92685851512346
17:16:29; 8; 4; 1.01615087546494; 28.92532779472822
17:16:30; 7; 4; 1.0150116341874753; 28.928108082274992
17:16:31; 5; 4; 1.0136258085953465; 28.929326409799398
17:16:31; 5; 4; 1.0130515431945886; 28.929357648960867
17:16:32; 5; 3; 1.011762979115818; 28.92845171316003
17:16:32; 5; 4; 1.0111317715642225; 28.929357648960867
17:16:33; 4; 4; 1.0096237641865309; 28.92829551730756
17:16:33; 7; 3; 1.0082834963705707; 28.92879534400985
